binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,duplicate_2,random label num 3,multicollinearity 1,constant_1,correlated w target 2,semi_constant_1,constant_2,corr_feature_class,uniform corr 2,duplicate_1,pd qcut1,correlated w target 1,outliers 1,random choice 4,informative_2,random choice 2,outliers 2,target,min max scaling,semi_constant_2,pd qcut3,random choice 7,random label num 11,informative_1,uniform corr 1,pd qcut2,multicollinearity 3,standard scaling,multicollinearity 4,multicollinearity 2,class
binary_2,,,1997-12-22,834-424-4763x1292,,95644 Karl Cliff,North Anthonychester,CT,33696,2.2791794566003505,label num lo 3,2.888524781316519,constant_value,4.6583897507792855,q_const_0,constant_value,2.893734143986423,0.9008405863413471,2.359697080268391,High,3.568435456702321,-3.343438979662151,South,2.2791794566003505,Rand Choice 1,3.3306535046334904,4.4059892020703355,,q_const_0,G6,Wednesday,label num hi 10,2.359697080268391,0.5222560298251443,Q4,0.030036467619630833,47619.59863799068,,,1
binary_2,Kevin,,1946-08-13,871.570.6839,doriskirk@example.net,,,,,-1.4214010343988845,,0.7922160726478932,constant_value,-1.8731496929796907,q_const_0,constant_value,,0.37191391943716257,1.50034729559084,Low,-2.3027369351382707,-0.4079898419505162,East,-1.4214010343988845,Rand Choice 1,2.7130824687404074,-3.265048380703817,,q_const_0,G2,Thursday,,1.50034729559084,0.6110697138856116,,-0.9251799153536034,,-1.1049161508527323,-0.7324340519561106,0
,Peter,Huerta,1911-08-08,756.440.6062,gregorypoole@example.net,838 Rogers Crest,Port Elizabethfort,MS,72687,2.048879420647075,,-0.6663711246189062,constant_value,,q_const_0,constant_value,,0.9195633847447209,-1.5963322792161727,High,,,East,2.048879420647075,Rand Choice 2,2.774197977250446,5.081689133279859,291.96093143891795,q_const_0_2,,Friday,label num hi 10,-1.5963322792161727,0.6559874956669626,,-0.01967960875279431,,0.322656835215491,-0.059188617218905636,1
,Elijah,Miller,1945-08-04,(523)736-8735,cynthia86@example.net,,,,,-1.8327674880457028,,0.2766417264552532,constant_value,,q_const_0,constant_value,,0.019412332744248507,1.676947672663707,Low,,-2.404693242421313,East,-1.8327674880457028,Rand Choice 1,,-4.198187798159378,285.28221098741244,q_const_0,,Thursday,,1.676947672663707,0.08276882975317706,,-1.7068829693974006,,,,0
binary_2,Eric,Anderson,1930-08-28,001-960-331-8656,griffinlori@example.com,85602 Philip Manors Apt. 762,Lake Teresafort,KS,39879,-0.4396428058697157,,0.3779217116151539,constant_value,-1.9128872026016788,q_const_0,constant_value,,0.781635000822265,-0.8548399955403814,Low,,,East,-0.4396428058697157,Rand Choice 1,,-0.4666783216920869,306.7259285860889,q_const_0,G4,Wednesday,label num hi 1,-0.8548399955403814,0.7129120528313075,,-0.5804205274305754,51355.59723203664,0.09397603535767854,0.09956261773663291,0
,,Gordon,1931-06-14,+1-919-923-3416x5851,,167 Carter Heights Suite 522,South Mary,IL,50417,-0.21663964811063519,label num lo 2,-0.31729370143190366,constant_value,,q_const_0,constant_value,0.9523848471370806,0.945885458905331,-0.6631155923386058,Low,0.9815480496343056,0.22021162670561148,South,-0.21663964811063519,Rand Choice 1,2.3235271688112933,-0.04575676536594614,308.8417182171702,q_const_0,G4,Saturday,label num hi 9,-0.6631155923386058,0.8152813797573599,,0.19112987623648292,64589.21495479362,-0.4300496269197346,0.5506143751588427,0
,Janice,,1985-05-28,266.268.4034x98464,vpayne@example.org,239 Travis Circle,East Stephentown,PW,43687,2.043507756980607,,1.1653934588266026,constant_value,,q_const_0,constant_value,3.342207259452887,0.8766660123046348,-1.860651159273472,High,,-1.820766064974498,East,2.043507756980607,Rand Choice 2,3.960334793303973,5.148284408341995,,q_const_0,G6,Saturday,label num hi 7,-1.860651159273472,0.68709501519788,Q4,,51067.047178534114,0.47597209080336683,1.0884841343936338,1
binary_1,,,1920-03-02,+1-245-603-6052x76411,,3803 Terry Locks,South Todd,NY,74105,1.569952605061414,label num lo 2,1.3531010997374344,constant_value,2.156873843971853,q_const_0,constant_value,,0.8966094682295045,-1.6077112718140278,High,,-0.019906546365744106,East,1.569952605061414,Rand Choice 1,2.989881954279528,4.0594090135535685,,q_const_0,G6,Saturday,label num hi 5,-1.6077112718140278,0.9451462091618027,,,,1.3237366299677953,,1
binary_2,Keith,Barnett,1987-04-17,(382)793-0782,troy13@example.net,58770 Clark Manors Suite 978,West Garyton,MN,91699,-1.5046496089206554,,-0.3422190115743547,constant_value,-0.24037412870980157,q_const_0,constant_value,-5.525364239468703,0.09851416350884634,-1.1778945436218682,Low,,0.7244910547678773,East,-1.5046496089206554,Rand Choice 1,3.8245920303782035,-2.6519823364303328,388.1620207905924,q_const_0,G2,Thursday,label num hi 5,-1.1778945436218682,0.47047239573066607,,1.4570743292667234,,0.8667625318333502,-1.1555585654617124,0
binary_1,Linda,,,349-201-0529x62678,hallmelinda@example.com,396 Vasquez Lodge Suite 870,,WI,,2.078498581631518,,-0.8189323058572902,constant_value,,q_const_0,constant_value,,0.7326055647746763,2.389713337165068,High,,2.292084264306285,East,2.078498581631518,Rand Choice 2,,3.967353534953642,,q_const_0,G6,Monday,label num hi 9,2.389713337165068,0.8996452615731888,,0.6635293459550873,45620.11930888498,-0.17411690425934917,-0.4723009309843574,1
,Nicholas,Shea,1959-07-17,9412817576,julia32@example.net,673 Kimberly Isle Apt. 217,,MN,63052,-1.0703759592903945,,-2.0756037043382647,constant_value,,q_const_0,constant_value,,0.6868664664177935,-0.16989512096214687,Low,,0.4678187391471308,East,-1.0703759592903945,Rand Choice 2,-2.1043217366361917,-2.019802674325346,274.6492525373607,q_const_0,G3,Sunday,label num hi 10,-0.16989512096214687,0.5519157533992546,Q2,0.1516789212340341,61097.18595090834,-0.282930723643434,-1.627765525877645,0
,Stephen,Mcdowell,1970-05-01,352.619.8999,jennifer44@example.com,449 Brenda Port,,AK,34036,-0.9126767825529158,,-2.1201897256515387,constant_value,,q_const_0,constant_value,,0.46922640197086557,-0.22945566736315526,Low,,1.0759983702999114,,-0.9126767825529158,Rand Choice 1,,-1.6644846348193125,376.34803379273967,q_const_0,G3,Monday,label num hi 2,-0.22945566736315526,0.19403415478927738,,,40851.843669788934,0.8282629065710184,-1.7288904741703848,1
,Alicia,Dean,,(457)804-6853x42230,anna40@example.net,684 Pamela Run,Jacobport,VI,45372,1.5567138782360073,label num lo 3,1.4744175461583753,constant_value,,q_const_0,constant_value,,0.5152654692804705,1.7845410293444708,High,1.4604218127164477,3.757367657087428,East,1.5567138782360073,Rand Choice 2,,3.0287409235466685,350.67762154741746,q_const_0,G6,Saturday,label num hi 3,1.7845410293444708,0.7613664299002383,,1.02838499187589,44875.716561543166,1.072557148558272,0.8074867669616763,1
binary_1,,Price,1997-02-20,7693716157,marissacabrera@example.org,,Jacksonville,RI,55520,-1.10678754304523,label num lo 2,-1.80223034414465,constant_value,,q_const_0,constant_value,,0.14325318547081406,0.7398285340770687,Low,-4.379058303591009,3.4000956763771377,,-1.10678754304523,Rand Choice 1,,-2.3665778354214435,346.7824806879992,q_const_0,G3,Tuesday,label num hi 5,0.7398285340770687,0.2773209345890424,,,51254.91562054711,-0.4666769290856309,-0.8572504910417204,0
binary_2,,Jones,1964-07-31,(205)466-3045,lortega@example.com,224 Richard Expressway Apt. 208,Paulmouth,PR,,0.4436450947685622,label num lo 1,-0.9715126264557035,constant_value,0.1280301053647228,q_const_0,constant_value,,0.6410831186255213,-0.8275441309046899,,,-0.25986152941546403,South,0.4436450947685622,Rand Choice 2,,1.4168553927526208,,q_const_0,,Wednesday,label num hi 8,-0.8275441309046899,,,-0.78359533546724,,-0.3357181653661041,0.44964303724867466,1
,,Nguyen,1997-12-29,8117136818,whitegina@example.org,2427 Alexandra Brooks,West Travisside,AS,99047,1.3925216537085734,,0.1417766844688579,constant_value,,q_const_0,constant_value,6.394911994777429,0.8585527531941306,1.4651052478316782,High,1.1703910442534193,-0.27736999467983325,South,1.3925216537085734,Rand Choice 1,3.978799719463973,2.7715006829761033,277.69544838059176,q_const_0,G5,Saturday,label num hi 5,1.4651052478316782,0.8712589284045651,,,33373.46316564744,-1.388847766139313,-1.2760697313206628,1
binary_1,,,1981-01-24,+1-758-534-4874x8760,princejane@example.com,79696 Smith Unions,,IA,73363,-1.9635258859951419,,-1.30674837666597,constant_value,,q_const_0,constant_value,,0.00724620402986765,1.1572832978189773,Low,-1.0226490475635166,1.2570596596652783,North,-1.9635258859951419,Rand Choice 2,2.1738395684891785,-4.324666051698565,267.01338493524673,q_const_0,G1,Wednesday,label num hi 3,1.1572832978189773,,,,36301.95039200014,,-0.65920216444979,0
,,,2001-02-15,395.406.1578x226,dianagibson@example.org,74294 Moreno Dale Suite 483,Emilybury,VA,64276,-1.8248834546473,label num lo 1,1.0019125951332313,constant_value,,q_const_0,constant_value,,0.1612509960874613,0.07047232232287992,Low,0.1592875382980643,,,-1.8248834546473,Rand Choice 2,1.6493896729684456,-3.706634741609772,463.25680804105707,q_const_0,G1,Thursday,,0.07047232232287992,0.22292298198284838,,0.46686836945906485,31971.593499635852,0.6550192727068631,0.5235606761542578,0
binary_1,Sherry,Ross,1923-06-09,495.821.9785,jacobsellers@example.net,8733 Bentley Junctions,New Angelaland,MP,20163,-0.033445278955312796,,0.21199393405141453,constant_value,-6.087591351281116,q_const_0,constant_value,-4.491818541277659,0.45105586019291777,-0.7494594544842438,High,-4.878266271261341,-0.42930112550633304,,-0.033445278955312796,Rand Choice 1,1.1122546703145775,0.3720740506484772,233.02366435887643,q_const_0,G4,Thursday,label num hi 2,-0.7494594544842438,0.5202670367736381,Q3,,,-0.29696847669956145,0.9889706886662052,0
binary_1,Stephanie,,1955-09-25,335.417.4820,michelle57@example.com,738 Cheryl Corner,East Stephaniebury,OK,83309,-0.6236297928527773,label num lo 3,-0.20284967562045247,constant_value,3.1040372443980795,q_const_0,constant_value,,0.42273830512441674,1.0795238209550095,Low,-1.5641077057007928,0.45840112110908043,East,-0.6236297928527773,Rand Choice 1,,-1.4322453778592519,290.0596405961836,q_const_0,G3,Thursday,,1.0795238209550095,0.8570504485286906,,0.8244180161145545,40818.795283187974,0.7095780836465123,0.6216446690565429,0
binary_1,,Ward,1994-07-07,765.255.6586,,43572 Jeffrey Views Apt. 734,South Vernon,AS,,-0.6052704784921703,label num lo 2,0.378794840162897,constant_value,,q_const_0,constant_value,-2.7217903039755846,0.35731190672906504,2.777597511863826,Low,,1.6151507630037423,West,-0.6052704784921703,Rand Choice 2,7.579574847322165,-1.8946619584141302,272.08547383911537,q_const_0,G3,Wednesday,label num hi 4,2.777597511863826,0.24145389292698566,Q2,0.028330348770890718,55229.31488834331,0.06682424876946592,1.1630364345190682,0
binary_2,,,2011-08-15,,wesley41@example.net,7336 Williamson Lane Suite 581,East Hannahchester,MH,03013,0.7803506737169242,,-0.02311574724292653,constant_value,4.746523828094735,q_const_0,constant_value,1.7218907063645106,0.446101984140309,0.8816297667082489,High,0.17847852462307667,0.399158934818712,West,0.7803506737169242,Rand Choice 1,,1.6329111746379477,253.04617182357725,q_const_0,G5,Saturday,,0.8816297667082489,0.6024676156791102,Q3,-1.1756780862429999,,-0.8878336836091074,-0.10174286470273161,1
binary_1,,Atkinson,1999-08-07,001-318-271-5105x67467,,984 Jones Court Suite 102,,MS,55593,0.6871950927776603,label num lo 1,0.25811267767120366,constant_value,,q_const_0,constant_value,,0.2830340553679963,0.7929448544192359,High,0.011196596651077084,0.9999239450321956,East,0.6871950927776603,Rand Choice 1,1.9727773946679321,1.4596184465837982,412.5465622990611,q_const_0,G5,Thursday,label num hi 7,0.7929448544192359,0.10707292314494099,,,74195.9591532939,0.33925607189868257,1.0731752685126241,1
binary_2,,Jimenez,1998-12-13,(473)944-9591x262,,9797 Johnson Haven,Lake Todd,PW,64703,-1.8378708873712044,label num lo 1,0.42877450510933907,constant_value,-1.8690918839927024,q_const_0,constant_value,,0.23071800230383727,-1.3109142136558412,Low,,1.0669871902120596,,-1.8378708873712044,Rand Choice 1,,-3.32628634702993,392.6726709791639,q_const_0,G1,Monday,,-1.3109142136558412,0.6382948689326804,,1.9656208142806826,,1.3959322542753023,0.7567967849904492,0
binary_1,Christina,Smith,1986-12-13,+1-671-399-7534x9002,twood@example.com,432 Gloria Ferry,West Alejandro,PR,01649,-0.9790932582735589,label num lo 1,1.235750646714419,constant_value,,q_const_0,constant_value,2.0776085711168863,0.06472122287790891,-0.8720020498877926,Low,-0.03448998768468026,0.9250684877334456,,-0.9790932582735589,Rand Choice 1,,-1.616863668195705,,q_const_0,G3,Saturday,,-0.8720020498877926,0.400598261968364,Q2,0.42982140570232685,,0.2866865191555073,1.2008390220680458,0
binary_1,Chelsea,Nguyen,2007-07-05,258.930.8595x221,mwallace@example.com,826 Gutierrez Port,,OK,70132,-0.2795081050739696,label num lo 3,1.0919063255404804,constant_value,-3.5030426040579825,q_const_0,constant_value,6.166666847853443,0.37456660642999695,-0.41582218012016336,Low,,-0.03315425314747581,,-0.2795081050739696,Rand Choice 2,,-0.25346062769168964,,q_const_0,G4,Thursday,label num hi 1,-0.41582218012016336,0.5654774412189489,,,,1.6326847507517899,0.7582311984194673,1
,,Hughes,1976-07-15,676-909-4936x9788,carla44@example.com,6117 Williams Ports Suite 064,Lake Barbaraberg,ND,22206,-0.27245149727803475,label num lo 2,0.7679164158016591,constant_value,,q_const_0,constant_value,,0.5882394079279013,-0.5700338851266586,Low,,0.9877674307456206,South,-0.27245149727803475,Rand Choice 2,4.005175222290561,-0.19278330348189188,191.78794944266147,q_const_0,,Tuesday,label num hi 5,-0.5700338851266586,0.8232316604557847,,0.5292383937413639,66006.37893871589,0.2435623810093341,0.5672815211977743,1
binary_1,,,1963-10-10,(717)669-0696x84069,pottsdonald@example.com,624 Jenkins Viaduct Suite 510,,LA,92455,-0.7663503145845871,,1.0563662672315897,constant_value,0.5656741395581764,q_const_0,constant_value,3.4251567810992873,0.20255496499559483,-1.0568988555646295,Low,,-0.9066755166354554,East,-0.7663503145845871,Rand Choice 1,,-1.1066336429693622,272.55827554262544,q_const_0,G3,Tuesday,label num hi 8,-1.0568988555646295,0.6701792800445309,Q2,-1.4249152329352943,,-0.4914267989936544,0.05465562607810774,0
binary_2,Rickey,Hendricks,1993-06-05,001-390-759-0379x7107,qrodriguez@example.com,622 Simpson Course,Gregoryview,DC,47068,0.03744529382642203,,-0.6709958005554536,constant_value,,q_const_0,constant_value,,0.5755887660649988,-0.7586002710284524,High,4.920789881591858,-1.0915091562054884,East,0.03744529382642203,Rand Choice 2,,0.5265901085358491,324.73523739978975,q_const_0,G4,Sunday,,-0.7586002710284524,0.3511957464234279,Q3,-0.2931891347753519,55277.092081120245,-0.878592595894041,-1.4005498633420523,0
,Bradley,,1949-09-04,2815616730,paul39@example.com,,,,,-1.5317369114649502,,1.309843873568975,constant_value,,q_const_0,constant_value,,0.03094348110904335,0.5892481902700459,Low,,-1.3516281058016508,West,-1.5317369114649502,Rand Choice 2,6.124991277592336,-3.2321327875206127,,q_const_0,G2,Monday,,0.5892481902700459,0.2652258310909673,,-0.3319037456730361,,-0.3380264263363965,1.1568671201219256,0
binary_1,,Vega,1913-06-10,381.452.0650x541,jonesamber@example.net,2570 King Summit,South Melissa,CT,67519,-0.9172710357936054,label num lo 2,0.46997702485261217,constant_value,-0.6520880127629931,q_const_0,constant_value,0.007024799480756405,0.029309996293757377,1.7103368511949801,Low,,0.1331682487409503,South,-0.9172710357936054,Rand Choice 2,3.069554891930089,-2.247478496132568,441.59944265033135,q_const_0,G3,Friday,label num hi 9,1.7103368511949801,0.374799020708189,,,,,-1.864924004074541,0
,,Bradford,1958-11-23,(665)871-9662x5385,jmclaughlin@example.org,89087 Amber Alley Suite 030,East Davidtown,UT,06433,0.5870323573930554,label num lo 2,1.1620183796456653,constant_value,,q_const_0,constant_value,,0.8280240940260906,0.5753475355407579,High,,0.043751644478337015,West,0.5870323573930554,Rand Choice 1,5.168495824884831,1.3094096498894028,401.4306765414583,q_const_0,G5,Friday,label num hi 5,0.5753475355407579,,,-0.6639697464930886,,-0.9720424090783014,0.1955919197934742,1
binary_1,Linda,Malone,1975-01-27,(697)328-0218,jessicawise@example.org,,,,,1.4621309707452945,label num lo 1,0.6768664904625409,constant_value,,q_const_0,constant_value,,0.4930125922717581,1.5337580212928787,,,-0.47327947064100584,West,1.4621309707452945,Rand Choice 1,-2.4502525129055974,2.900287021241731,418.00823815592287,q_const_0,G6,Saturday,label num hi 2,1.5337580212928787,0.744722662790906,,1.3754985640756028,60967.35928693883,2.3978714825093843,1.131434004867998,1
binary_2,,Phelps,1917-11-22,869-687-8774x0346,bradleyscott@example.com,57473 Rodriguez Streets Apt. 708,South Joshualand,GU,35468,-0.6029087394237289,label num lo 2,-0.10834258245836877,constant_value,-3.593761426997118,q_const_0,constant_value,1.9292179283570872,0.3998632082652343,-0.9818223692718706,Low,-3.1894751104598096,-2.6712241697199772,,-0.6029087394237289,Rand Choice 1,,-0.7787995328172614,358.75485796277195,q_const_0,G4,Sunday,label num hi 5,-0.9818223692718706,0.27730986546888725,Q2,0.1882797121250605,43604.59127615838,0.030160689473504698,1.0748322570929962,0
binary_2,Curtis,Wagner,1970-09-16,(808)541-3827,thompsontimothy@example.net,980 James Springs,North Taylorbury,SC,92937,-0.8684736982130625,label num lo 3,0.243403430596286,constant_value,-1.6116608852916676,q_const_0,constant_value,,0.23008895368364268,-0.7720245152446694,Low,,-0.37803611781336555,South,-0.8684736982130625,Rand Choice 2,,-1.4095077382894128,246.1314361236781,q_const_0,G3,Tuesday,label num hi 3,-0.7720245152446694,0.7013651772657064,,-0.4584512188728058,18863.393923734337,,-0.6928621486178991,0
binary_2,,Thompson,1951-12-14,828-627-3970,melanieleonard@example.net,,,,,1.9237179710396748,,0.5993097703399032,constant_value,-0.04387692174915925,q_const_0,constant_value,2.660101830387373,0.5062379619756452,2.0468611161145427,High,,2.762492020529805,South,1.9237179710396748,Rand Choice 2,,3.7371875795382756,191.99021931516222,q_const_0,G6,Thursday,label num hi 5,2.0468611161145427,0.7641165442904762,,0.7207810408528443,,0.18069576268578086,0.025950969706303752,1
,,Johnson,2022-10-08,(965)560-4529x25383,ashley58@example.com,87924 Simpson Ports,Lauraport,NM,33665,-0.6006383126936574,label num lo 3,0.9554315129427708,constant_value,,q_const_0,constant_value,,0.6093758064645319,0.12570856335320868,Low,,-0.512949135103472,North,-0.6006383126936574,Rand Choice 1,3.931351499840982,-1.1011820938479864,,q_const_0,,Saturday,label num hi 6,0.12570856335320868,0.20678979572795486,Q2,-0.9652816378985758,,-0.4296873024875016,-0.7998212334521628,1
binary_2,,,1985-08-07,320.666.2100,pbrock@example.org,,,,,0.3020768829496563,,-0.5093961864357354,constant_value,-2.4516209920778413,q_const_0,constant_value,,0.8585748331364218,-0.6758610688754207,High,,-0.068135672227245,West,0.3020768829496563,Rand Choice 2,5.4403532870490805,1.0688628488331013,383.9683917896179,q_const_0,G5,Monday,label num hi 5,-0.6758610688754207,0.2479879036900312,Q3,,,-2.94877509317178,-1.19751850172008,0
